max_change,min_change,start,end,amount,turn,change,up_count,down_count,name,industry,class
1.6,-1.73,17.0,17.71,312163.8224817518,4.0602192214111925,2.69,208,203,南京熊猫,通信设备,0
1.23,-1.29,13.38,13.5,309819.8195377129,4.97070097323601,2.64,212,199,广电网络,影视音像,0
0.85,-0.94,9.56,9.37,297785.00681265205,2.5179637469586376,2.56,203,208,哈投股份,证券,0
1.79,-2.32,27.02,27.8,252200.32603406327,0.7485510948905109,2.49,204,207,三环集团,元器件,0
1.24,-1.16,13.13,13.63,433856.1060827251,2.7231883211678833,2.38,213,198,佳都科技,软件服务,0
0.97,-1.1,11.28,10.98,251920.6774064838,3.228626932668329,2.36,206,195,风范股份,电气设备,0
1.62,-1.59,17.77,17.86,319671.90049875306,6.748612468827932,2.35,218,183,东土科技,通信设备,0
0.5,-0.52,6.48,6.5,413690.22335766425,1.2283878345498782,2.28,219,192,徐工机械,工程机械,0
1.14,-1.14,12.5,12.5,381715.63941605843,8.46706909975669,2.26,220,191,安妮股份,互联网,0
1.6800000000000002,-1.87,21.47,21.47,263190.295377129,1.4920681265206812,2.19,212,199,新大陆,软件服务,0
1.1,-1.12,12.9,12.29,394969.98740740743,1.3938066666666669,2.18,204,201,东吴证券,证券,0
0.78,-0.86,9.17,9.23,317957.0459854015,1.444983211678832,2.11,201,210,华安证券,证券,0
0.93,-0.98,11.16,11.15,302843.1535279805,1.4615781021897811,2.11,217,194,东北证券,证券,0
0.77,-0.8300000000000001,9.0,8.44,399471.4919708029,6.7129357664233575,2.08,224,187,吴通控股,软件服务,0
1.51,-1.66,19.6,19.45,343201.21678832115,0.753683698296837,2.03,210,201,中航飞机,航空,0
0.84,-0.85,10.22,10.3,294834.9240875913,3.5885138686131386,2.03,224,187,中兵红箭,矿物制品,0
1.0,-1.1,11.38,11.02,255478.26141119227,5.51263309002433,2.0,220,191,福安药业,化学制药,0
1.3,-1.71,21.13,21.05,295932.84428223845,1.1699632603406327,1.99,213,198,华鲁恒升,农药化肥,0
0.64,-0.63,8.28,8.26,307860.07615571783,0.9912836982968368,1.96,208,203,招商轮船,水运,0
1.37,-1.18,15.88,16.05,331028.8725925926,0.8772249382716051,1.95,189,216,金风科技,电气设备,0
1.26,-1.24,14.58,14.57,339274.0170316301,0.7294094890510949,1.93,207,204,光大证券,证券,0
1.08,-1.32,12.75,13.2,343169.4844282239,2.402466180048662,1.93,214,197,华西证券,证券,0
1.58,-1.66,18.55,18.38,407302.1834549878,3.1473053527980537,1.85,206,205,五矿稀土,小金属,0
1.18,-1.12,13.25,13.31,262514.8447688564,2.341384428223844,1.81,211,200,中科三环,元器件,0
1.78,-1.99,20.1,20.75,417139.8403892944,2.6805357664233576,1.79,204,207,隆平高科,种植业,0
0.6900000000000001,-0.8200000000000001,8.28,8.24,327014.8384428224,0.8575457420924574,1.72,210,201,长江证券,证券,0
1.95,-2.1,23.4,23.6,302259.7578048781,1.8328565853658536,1.71,209,201,汤臣倍健,医疗保健,0
0.78,-0.84,8.93,8.67,312875.798053528,0.5177075425790755,1.67,211,200,方正证券,证券,0
0.94,-1.02,11.45,11.4,275894.4309002433,1.0387221411192211,1.66,216,195,国元证券,证券,0
0.74,-1.0,9.69,9.99,253515.48345498784,1.643070316301703,1.64,214,197,大名城,区域地产,0
1.42,-1.11,16.0,16.44,275905.4605839417,1.88936593673966,1.61,209,202,劲嘉股份,广告包装,0
3.0,-2.8200000000000003,34.81,34.71,327404.10291970806,1.5527982968369831,1.59,206,205,卫士通,软件服务,0
0.85,-0.8300000000000001,9.39,9.7,257287.448053528,3.9866017031630174,1.5,213,198,英洛华,矿物制品,0
0.93,-0.89,10.45,10.7,288561.66472019465,3.0389936739659373,1.41,219,192,电广传媒,影视音像,0
0.72,-0.81,8.0,8.07,422078.24160583946,0.9858114355231145,1.41,206,205,兴业证券,证券,0
0.77,-0.77,8.69,8.42,290304.39318734803,4.010076155717761,1.41,218,193,数码科技,通信设备,0
2.21,-2.47,36.9,35.2,331601.39416058396,7.1505097323600975,1.37,213,198,强力新材,化工原料,0
0.9,-0.77,10.72,10.45,403250.2165,1.32843725,1.35,202,198,中金黄金,黄金,0
0.72,-0.79,8.1,7.92,272233.4912408759,6.69241897810219,1.26,220,191,宜通世纪,通信设备,0
1.25,-1.62,16.1,16.22,297009.03557177616,6.067628710462287,1.25,215,196,雪人股份,专用机械,0
1.02,-1.06,11.25,11.63,256876.18880778586,6.549447201946474,1.11,211,200,任子行,软件服务,0
0.56,-0.54,6.4,6.15,265312.8803163017,2.4781296836982967,1.06,210,201,奥特佳,汽车配件,0
1.38,-1.18,11.3,11.8,290214.53881019837,9.32901926345609,1.03,170,183,紫金银行,银行,0
2.01,-2.29,24.6,24.45,458910.5766009853,2.65390197044335,1.02,200,206,万达信息,软件服务,0
2.86,-3.15,33.5,31.46,327182.43649635033,4.422691727493918,1.01,213,198,浪潮软件,软件服务,0
2.06,-1.05,13.5,12.67,274914.21678233444,6.441823028391168,0.88,154,163,西安银行,银行,0
0.75,-0.7000000000000001,8.29,8.24,400145.08856447705,2.852304136253041,0.86,210,201,大众公用,供气供热,0
0.66,-0.91,12.36,12.51,264585.096107056,0.7470452554744527,0.8,208,203,荣盛发展,全国地产,0
1.98,-1.89,29.5,30.05,333068.793187348,0.4742206812652068,0.8,203,208,华域汽车,汽车配件,0
1.29,-1.46,15.51,15.04,275911.2552311436,0.8277766423357664,0.76,208,203,东兴证券,证券,0
0.52,-0.6000000000000001,6.09,6.23,328853.505839416,1.824737469586375,0.75,212,199,陕国投A,多元金融,0
1.17,-1.36,13.45,13.58,349125.3214111922,0.587033090024331,0.67,204,207,东方证券,证券,0
1.74,-0.7000000000000001,10.17,10.45,283701.8495666667,6.330733666666666,0.66,136,164,青农商行,银行,0
1.06,-1.06,12.82,12.65,257296.19146341464,4.320487804878049,0.65,221,189,远望谷,通信设备,0
0.91,-0.88,13.24,13.17,396972.7737226277,0.1235985401459854,0.65,222,189,浦发银行,银行,0
0.48,-0.66,9.22,9.3,397448.7892944039,0.5866963503649635,0.63,218,193,南京银行,银行,0
0.97,-1.2,12.1,12.11,311808.3114355231,6.0515221411192215,0.54,209,202,盛路通信,通信设备,0
1.1,-0.36,5.22,5.18,306572.8923469388,3.660236224489796,0.54,94,102,中国广核,新型电力,0
0.42,-0.71,8.98,8.99,266703.0863746959,0.5709503649635036,0.54,215,196,华侨城A,旅游景点,0
0.5700000000000001,-0.72,7.3,7.24,293855.42530413624,2.3587287104622874,0.52,210,201,鸿达兴业,化工原料,0
3.46,-0.96,15.07,13.7,319617.5957547169,9.471641037735846,0.51,95,117,苏州银行,银行,0
1.08,-1.0,12.1,12.26,332605.8525547445,3.3031783454987838,0.39,215,196,浙大网新,软件服务,0
1.28,-1.5,24.2,22.4,348281.23222506396,1.0950184143222506,0.37,189,202,世纪华通,互联网,0
0.9,-0.37,4.5,4.6,257770.2251046025,4.1440280334728055,0.3,118,121,海油发展,石油开采,0
1.7000000000000002,-1.76,19.89,19.25,431625.1771289538,1.4958800486618005,0.29,221,190,通化东宝,生物制药,0
1.0,-1.17,12.6,12.29,367483.60997566907,1.0731131386861312,0.23,214,197,西部证券,证券,0
0.54,-0.61,5.95,6.15,301830.89854014595,0.26961946472019466,0.11,221,190,申万宏源,证券,0
1.1,-1.18,12.35,12.5,287797.90437017987,7.072289460154242,0.11,211,178,卓翼科技,通信设备,0
0.89,-0.8200000000000001,9.95,9.74,338696.8406326034,3.7662929440389297,0.09,198,213,仁和药业,中成药,0
0.29,-0.29,4.67,4.67,384130.21727493923,0.23996788321167886,0.09,213,198,光大银行,银行,0
1.34,-1.55,15.39,15.6,260441.72221411194,2.053440875912409,0.05,190,221,国盛金控,证券,0
0.19,-0.18,4.04,4.03,401808.85644768854,0.05178515815085158,0.04,244,167,中国银行,银行,0
0.89,-0.85,11.45,11.73,267049.7403892945,3.8733902676399032,0.02,214,197,海南瑞泽,其他建材,0
0.42,-0.37,4.83,4.89,295738.7973170732,0.9333436585365854,-0.01,214,196,新湖中宝,全国地产,0
0.78,-0.64,9.07,8.74,269900.94720194646,0.9726299270072992,-0.02,211,200,特变电工,电气设备,0
0.47,-0.56,5.16,5.57,285858.79221411195,4.115349391727493,-0.04,218,193,搜于特,服饰,0
0.88,-0.66,13.0,12.89,265814.5810218978,0.37642238442822384,-0.13,215,196,上海银行,银行,0
0.41,-0.39,6.75,6.75,480448.5425790754,0.2212143552311436,-0.19,219,192,民生银行,银行,0
0.8200000000000001,-0.94,10.85,10.88,291261.64330900245,3.139178832116788,-0.22,212,199,高新兴,通信设备,0
0.53,-0.58,6.37,6.45,405626.32749391726,2.061204622871046,-0.28,212,199,格林美,小金属,0
1.56,-2.32,24.75,24.7,486299.99367396603,3.7221953771289535,-0.29,213,198,凯乐科技,通信设备,0
1.78,-1.51,22.39,23.06,310494.7905109489,0.8408180048661801,-0.3,209,202,上海医药,医药商业,0
0.34,-0.36,6.74,6.73,461027.8199513382,0.20221946472019464,-0.33,228,183,交通银行,银行,0
1.18,-1.81,24.1,23.91,329159.2679802956,0.5362317733990148,-0.33,207,199,招商蛇口,全国地产,0
0.24,-0.23,2.6,2.61,327675.7176151761,1.4303910569105691,-0.39,198,171,永泰能源,火力发电,0
1.32,-1.6,17.7,17.81,296716.93211678835,3.9849622871046235,-0.47,217,194,多氟多,化工原料,0
1.03,-1.13,10.8,11.28,442477.97226277366,2.2083537712895374,-0.48,208,203,康恩贝,中成药,0
0.87,-0.95,12.3,12.35,320412.5486618005,0.9304085158150852,-0.48,210,201,中国巨石,玻璃,0
0.62,-0.61,7.0,7.01,285058.93479318736,3.372824574209246,-0.48,208,203,捷成股份,软件服务,0
0.18,-0.16,2.02,2.07,378000.35596107057,0.7743836982968371,-0.5,232,179,包钢股份,普钢,0
0.95,-0.93,11.2,11.44,309797.4538083538,1.6938825552825554,-0.53,205,202,碧水源,环境保护,0
1.52,-1.61,17.92,16.68,411219.7214111922,5.431953771289537,-0.63,217,194,鲁抗医药,化学制药,0
0.27,-0.18,5.94,5.98,469348.4071428572,2.811929365079365,-0.65,65,61,邮储银行,银行,0
0.8,-0.97,12.35,11.89,441463.34878048784,0.5483712195121951,-0.68,206,204,中国国航,空运,0
1.38,-1.54,18.34,18.42,345322.63902676397,3.5598070559610706,-0.72,209,202,润和软件,软件服务,0
1.43,-1.47,15.26,15.71,316056.7795620438,3.5189905109489046,-0.74,198,213,紫鑫药业,中成药,0
0.4,-0.31,6.64,6.65,265063.52627737226,0.256858394160584,-0.74,228,183,北京银行,银行,0
2.74,-2.64,34.58,34.51,363960.5279805353,0.4496080291970803,-1.0,206,205,华夏幸福,区域地产,0
0.22,-0.46,4.95,4.97,363447.71029411757,3.841433823529412,-1.03,72,64,浙商银行,银行,0
4.07,-2.88,44.6,45.49,425649.2919708029,0.9572063260340632,-1.04,203,208,白云山,中成药,0
1.46,-1.51,17.18,17.29,273665.13284671534,0.8883309002433091,-1.08,194,217,江西铜业,铜,0
0.8200000000000001,-0.8300000000000001,9.71,9.65,377319.7214111922,0.7326827250608273,-1.08,199,212,南方航空,空运,0
0.64,-0.68,6.9,7.07,268380.9525547445,1.588310218978102,-1.14,210,201,中信国安,综合类,0
1.49,-1.63,17.0,17.0,281545.8206812652,1.8176428223844283,-1.15,221,190,嘉化能源,化工原料,0
1.89,-2.08,20.95,20.79,315329.3384428224,3.5502712895377133,-1.3,205,206,汉得信息,软件服务,0
0.56,-0.59,10.05,9.93,288088.01338199514,0.3385785888077859,-1.41,207,204,陕西煤业,煤炭开采,0
0.59,-0.63,7.15,7.12,253116.9134146341,3.0968158536585366,-1.74,204,206,盛屯矿业,小金属,0
0.77,-0.84,10.07,10.03,297364.6092457421,2.174610705596107,-1.75,208,203,利亚德,半导体,0
4.89,-1.6800000000000002,16.0,16.85,275818.26891385764,3.3149082397003733,-1.94,135,132,宝丰能源,化工原料,0
0.42,-0.54,7.99,7.98,309614.6119221411,0.2269357664233577,-2.05,192,219,宝钢股份,普钢,0
1.31,-1.61,14.55,14.6,462002.3724675324,2.1108953246753246,-2.09,184,201,沙钢股份,特种钢,0
0.99,-1.17,12.2,12.26,394663.9153284672,3.4937486618004865,-2.15,208,203,鹏博士,电信运营,0
0.8300000000000001,-1.06,15.18,15.4,261660.48345498784,6.292671289537712,-2.17,199,212,美尚生态,环境保护,0
0.43,-0.46,5.15,5.28,257287.82844875343,3.724060941828255,-2.19,182,179,瀚叶股份,互联网,0
1.13,-1.22,13.3,13.01,368981.64209245745,2.5162406326034064,-2.25,198,213,盛和资源,小金属,0
1.59,-1.47,19.38,19.32,327322.3138686132,0.7842389294403893,-2.25,208,203,美年健康,医疗保健,0
0.6900000000000001,-0.72,7.88,7.55,327536.0659367397,1.4053386861313868,-2.31,221,190,协鑫集成,电气设备,0
1.99,-0.93,8.83,9.35,323510.2653846154,4.322480128205129,-2.36,69,87,渝农商行,银行,0
1.73,-1.6,20.75,21.04,265428.08394160576,1.1125734793187352,-2.42,207,204,机器人,专用机械,0
2.47,-3.06,33.0,33.0,324671.2642335766,1.2522333333333333,-2.44,202,209,科伦药业,化学制药,0
0.81,-0.71,8.99,9.16,281624.67086419754,1.3652432098765437,-2.46,208,197,华菱钢铁,普钢,0
2.8200000000000003,-2.9,37.21,37.08,316212.9907542579,2.5543834549878346,-2.67,205,206,中航沈飞,航空,0
0.54,-0.56,7.73,7.79,350201.30194647197,0.2911518248175183,-2.67,206,205,中国中铁,建筑工程,0
1.26,-1.64,18.5,18.02,346488.34403892944,1.4551041362530417,-2.78,208,203,桐昆股份,化纤,0
1.76,-1.91,27.34,27.2,281592.3077858881,0.6179389294403892,-2.86,206,205,福耀玻璃,汽车配件,0
0.87,-0.98,10.02,10.3,340415.7935372341,4.492010372340426,-2.88,185,191,旋极信息,软件服务,0
0.64,-0.68,9.72,9.72,436127.7396593674,0.2366968369829684,-2.89,190,221,中国中车,运输设备,0
0.8,-0.88,8.95,8.85,370310.7956318682,1.4361934065934066,-3.08,176,188,*ST安信,多元金融,0
1.65,-1.33,20.38,20.31,287810.5090024331,2.4796576642335766,-3.23,204,207,三钢闽光,普钢,0
1.38,-1.63,16.4,16.55,262050.7549878345,3.975122384428224,-3.38,214,197,赢时胜,软件服务,0
1.19,-0.96,14.62,14.54,465837.92944038927,0.6270141119221411,-3.88,196,215,苏宁易购,电器连锁,0
0.99,-1.3,21.24,21.22,379159.7620437956,0.12667810218978104,-4.15,212,199,中国神华,煤炭开采,0
0.87,-1.21,14.5,14.2,361956.4836982969,0.3074513381995134,-4.82,190,221,中国交建,建筑工程,0
2.25,-2.46,28.81,29.0,323928.24355231144,2.614842822384428,-4.96,200,211,三六零,互联网,0
0.8200000000000001,-1.0,10.05,10.12,290985.339408867,2.675971921182266,-5.13,195,211,东方园林,建筑工程,0
1.79,-1.86,20.4,19.85,392339.4305343915,7.094229365079364,-5.73,175,203,*ST航通,通信设备,0
1.8,-1.98,19.82,19.82,401903.600243309,2.3059133819951336,-5.81,197,214,鲁西化工,农药化肥,0
2.8,-2.9,33.0,30.75,278563.82194513717,1.8004817955112222,-6.11,182,219,国新健康,医疗保健,0
0.99,-1.19,13.75,13.72,270798.9603406326,4.684417031630169,-6.21,200,211,新纶科技,化工原料,0
0.74,-1.18,10.61,10.61,420248.7110552764,10.382765829145727,-7.15,195,203,奥马电器,家用电器,0
2.8,-2.39,30.88,30.75,424340.18053527974,0.9656372262773724,-8.38,209,202,航天信息,IT设备,0
2.83,-3.53,40.23,40.38,473589.19708029204,1.1184484184914842,-9.12,202,209,华东医药,化学制药,0
2.22,-2.3,24.9,25.4,355688.9451458886,1.9960684350132625,-13.48,159,218,延安必康,化学制药,0
2.01,-3.46,31.1,31.1,365984.71526717563,1.084308651399491,-18.93,203,190,万达电影,影视音像,0
8.36,-10.08,103.91,103.88,440538.1282238443,4.509674695863747,-24.53,199,212,寒锐钴业,小金属,0
14.59,-16.65,165.0,166.5,58872.60476885644,3.152271776155718,126.38,219,192,江山欧派,家居用品,1
18.15,-19.2,211.33,199.64,71463.48613138686,2.8656287104622877,112.47,223,188,中潜股份,专用机械,1
8.0,-4.47,84.08,87.97,86498.82576642335,1.5159520681265206,98.87,219,192,司太立,化学制药,1
8.0,-9.13,128.1,128.09,81220.0406326034,1.0391620437956204,98.13,211,200,三棵树,染料涂料,1
10.26,-11.38,117.29,114.1,100626.1350909091,8.488356902356902,96.72,165,132,震安科技,橡胶,1
6.64,-5.06,118.88,119.4,106326.49878345498,1.3355326034063262,83.05,207,204,安井食品,食品,1
29.5,-9.97,125.38,124.9,90542.93443708609,9.786611258278146,81.0,89,62,美迪西,医疗保健,1
7.68,-6.98,107.1,107.49,81662.04695863747,4.0261177615571775,79.96,232,179,大博医疗,医疗保健,1
6.46,-6.12,88.3,88.42,60478.24649635037,1.5987355231143554,76.22,235,176,坚朗五金,其他建材,1
9.13,-8.19,103.73,101.8,105246.77090243902,3.406743170731708,75.87,222,188,中孚信息,软件服务,1
8.57,-9.5,119.35,118.92,103483.8703163017,0.4827391727493917,72.92,199,212,星宇股份,汽车配件,1
6.84,-10.87,108.01,108.84,92225.88199513382,5.659474209245743,67.8,220,191,盐津铺子,食品,1
11.99,-5.52,94.98,95.37,87359.03976377952,9.089951181102363,67.5,75,52,佰仁医疗,医疗保健,1
11.77,-5.97,87.17,88.83,100013.46679389312,7.797615267175572,64.25,70,61,新大正,房产服务,1
11.72,-8.06,80.9,84.1,101461.85510163936,7.625804262295081,63.81,165,140,锦浪科技,电气设备,1
6.91,-6.36,83.41,83.0,94432.2709896907,7.725315463917526,62.93,108,86,日辰股份,食品,1
6.29,-2.8200000000000003,72.6,74.65,37259.775644768844,2.8221462287104617,61.11,231,180,奥翔药业,化学制药,1
10.06,-13.2,125.52,132.0,83226.30924574207,3.558567396593673,58.98,223,188,博创科技,元器件,1
8.3,-7.29,98.0,98.89,103094.74450121653,5.748679805352799,56.61,233,178,密尔克卫,仓储物流,1
8.37,-7.72,93.95,94.02,93863.5798053528,3.1528462287104624,56.44,219,192,正海生物,医疗保健,1
5.34,-4.59,69.37,69.0,62050.182384428226,2.9700447688564475,51.65,210,201,春风动力,摩托车,1
6.15,-3.5,65.0,67.64,86600.15897810218,1.4887391727493915,50.45,214,197,西藏药业,中成药,1
6.31,-6.6,73.51,73.96,63598.42351010101,4.842490151515151,48.96,204,192,华图山鼎,建筑工程,1
6.41,-4.26,73.34,73.6,48403.404720194645,2.6037340632603407,46.94,219,192,卫光生物,生物制药,1
13.23,-7.45,86.2,86.14,74095.13246666668,9.344985333333332,45.28,77,73,奥福环保,环境保护,1
16.13,-6.25,83.68,84.4,100007.03475409836,8.554066393442623,44.94,134,110,西麦食品,食品,1
11.83,-6.26,75.0,75.0,105589.50807228916,5.127375301204818,43.53,83,83,科博达,汽车配件,1
5.25,-3.21,68.64,68.88,67756.8112,0.6768502500000001,43.52,203,197,双林生物,生物制药,1
5.66,-7.74,97.15,94.98,102605.01046228711,1.7807737226277374,43.25,219,192,艾德生物,生物制药,1
9.82,-8.59,117.0,117.78,79424.06180048663,4.756820194647202,43.22,215,196,亿嘉和,专用机械,1
3.6,-3.59,56.0,56.4,23694.103743842363,1.6152093596059107,42.92,204,202,达志科技,化工原料,1
8.16,-7.54,107.2,107.08,47230.78114355231,0.9511883211678832,41.97,201,210,泛微网络,软件服务,1
6.45,-7.95,86.29,85.98,78600.74751824817,1.3610082725060826,41.32,209,202,安车检测,电器仪表,1
30.96,10.13,111.46,111.46,1709.0849999999996,0.11,41.09,2,0,康华生物,生物制药,1
4.41,-5.02,62.0,58.02,64428.951411192225,1.655916301703163,39.9,221,190,金运激光,元器件,1
3.21,-2.89,48.3,48.0,44267.70128953771,1.0527124087591242,39.59,211,200,艾迪精密,专用机械,1
4.07,-2.04,46.9,46.38,41836.540121654514,2.714238442822385,37.47,222,189,同和药业,化学制药,1
11.54,-10.23,107.76,107.76,104897.76814285717,9.258946428571429,37.14,61,51,铂科新材,元器件,1
7.73,2.53,54.22,54.22,4174.6466666666665,0.4121,36.65,9,0,浙矿股份,专用机械,1
24.08,-8.59,95.36,86.69,95489.00405714287,7.498724000000001,36.58,98,77,仙乐健康,医疗保健,1
4.84,-3.77,53.9,53.32,71465.97063260339,0.3297506082725061,36.3,220,191,福斯特,塑料,1
6.95,-5.11,52.15,51.44,104744.1319863388,10.641829508196722,36.29,203,163,爱朋医疗,医疗保健,1
10.15,-3.87,60.4,60.98,83238.82860794046,7.426113151364765,35.98,205,198,昂利康,化学制药,1
3.13,-2.4,44.0,44.6,96088.76639902678,3.549820681265207,32.34,221,190,凯普生物,医疗保健,1
3.25,-4.6,47.57,47.38,90871.3708029197,1.0963576642335768,31.78,222,189,百润股份,红黄酒,1
3.91,-4.24,43.81,43.3,102861.70827250608,4.0768919708029205,31.4,224,187,吉宏股份,互联网,1
3.09,-2.36,39.8,40.26,64540.61710462287,0.8512214111922141,31.32,221,190,妙可蓝多,乳制品,1
3.31,-2.98,45.98,45.81,49095.830656934304,3.949533333333333,31.09,220,191,亚士创能,染料涂料,1
7.68,-8.44,84.44,84.44,87814.26559610707,4.078645012165451,30.81,237,174,海特生物,生物制药,1
16.72,-6.54,66.55,70.39,89210.16181818179,9.671773426573424,30.5,74,69,联瑞新材,矿物制品,1
6.12,-6.32,68.8,67.55,78523.09221411192,4.186285644768857,30.12,208,203,中旗股份,农药化肥,1
2.42,-2.13,35.58,35.58,78095.18309002434,0.6343177615571777,28.9,224,187,新宝股份,家用电器,1
3.69,-3.73,45.1,43.7,35451.7562315271,2.395044827586207,28.8,208,198,中飞股份,铝,1
14.19,-3.86,67.99,64.16,104967.96957446811,7.937733244680851,28.37,196,180,海容冷链,机械基件,1
10.1,-7.1,82.01,83.3,90808.40152671756,8.23464961832061,28.29,72,59,祥生医疗,医疗保健,1
