industry,name,max_change,min_change,start,end,amount,turn,change,up_count,down_count
专用机械,科达洁能,0.5,-0.52,6.1,6.1,58228.153284671534,0.8693773722627737,-1.04,216,195
铜,*ST梦舟,0.26,-0.30000000000000004,3.09,2.99,57670.247682926834,1.7586417073170735,-1.04,216,194
特种钢,方大特钢,0.89,-1.22,16.0,16.01,178595.9583941606,1.2443917274939174,-1.05,211,200
供气供热,*ST升达,0.15,-0.16,3.16,3.1,28617.379148780492,1.658910243902439,-1.05,210,200
煤炭开采,开滦股份,0.52,-0.5700000000000001,7.32,7.29,64831.312165450116,0.8518613138686132,-1.05,220,191
造纸,美利云,1.34,-1.55,15.0,15.55,119172.8100243309,2.7118420924574207,-1.06,199,212
旅游景点,西藏旅游,1.01,-1.16,14.73,14.81,20499.874097560976,0.8765448780487805,-1.06,214,196
建筑工程,华建集团,0.96,-1.15,14.44,14.48,14041.348369829682,0.3230416058394161,-1.06,215,196
互联网,艾格拉斯,0.41,-0.4,4.83,4.89,96597.80717761557,2.0394389294403896,-1.06,208,203
煤炭开采,*ST平能,0.4,-0.37,4.41,4.48,20279.7123902439,0.5762080487804877,-1.06,210,200
煤炭开采,郑州煤电,0.35000000000000003,-0.33,4.16,4.2,22064.431922141117,0.6820613138686132,-1.07,223,188
建筑工程,丽鹏股份,0.37,-0.35000000000000003,4.07,4.08,30064.888442822386,1.1910800486618005,-1.07,224,187
铜,江西铜业,1.46,-1.51,17.18,17.29,273665.13284671534,0.8883309002433091,-1.08,194,217
普钢,马钢股份,0.29,-0.28,4.39,4.34,124406.65060827252,0.6197863746958637,-1.08,221,190
区域地产,*ST松江,0.39,-0.51,5.38,5.44,51635.771926829264,1.7063314634146343,-1.08,207,203
石油开采,新潮能源,0.19,-0.27,3.12,3.08,135133.5124087591,1.7192155717761555,-1.08,224,187
环境保护,中材节能,0.6900000000000001,-0.56,8.08,8.01,29907.97309002433,0.8644788321167884,-1.08,218,193
百货,汇嘉时代,1.56,-1.51,18.38,18.41,45412.775231143554,2.8841788321167883,-1.08,204,207
空运,南方航空,0.8200000000000001,-0.8300000000000001,9.71,9.65,377319.7214111922,0.7326827250608273,-1.08,199,212
汽车配件,浩物股份,0.6000000000000001,-0.5,6.67,6.62,32630.25900990099,1.45804900990099,-1.09,218,186
建筑工程,中国核建,0.8300000000000001,-0.89,10.05,9.98,85948.99148418491,0.8388800486618004,-1.09,215,196
水运,淮河能源,0.30000000000000004,-0.33,3.32,3.3,79552.88179551123,0.8797436408977556,-1.09,213,188
煤炭开采,冀中能源,0.4,-0.34,4.8,4.86,46689.825547445245,0.4215155717761557,-1.09,219,192
铁路,广深铁路,0.14,-0.29,3.9,4.0,80853.85133819951,0.4539562043795621,-1.09,230,181
火力发电,大唐发电,0.16,-0.23,3.59,3.5700000000000003,34400.49866180049,0.11942262773722628,-1.09,219,192
化工原料,沈阳化工,0.48,-0.51,5.29,5.29,36017.49615571777,1.1475301703163017,-1.09,233,178
建筑工程,北方国际,1.09,-1.09,14.6,14.51,57952.64695863747,0.9398233576642337,-1.1,211,200
多元金融,爱建集团,1.2,-1.32,13.55,13.29,156905.78345498783,1.1071403892944038,-1.1,206,205
摩托车,隆鑫通用,0.46,-0.47,5.6,5.55,55706.156341463415,0.659770731707317,-1.1,218,192
纺织机械,ST中捷,0.33,-0.36,3.9,3.71,27664.674969924814,1.5084295739348372,-1.11,199,200
百货,国芳集团,0.54,-0.64,6.65,6.67,37074.004598540145,4.047607299270073,-1.13,224,187
汽车配件,常青股份,0.89,-1.15,14.44,14.45,17048.076326034065,1.8795917274939176,-1.13,222,189
仓储物流,普路通,0.99,-1.11,13.6,13.72,65745.5551662404,2.8586056265984654,-1.13,199,192
装修装饰,柯利达,0.9,-1.07,12.08,12.03,34281.79257907542,0.9872367396593675,-1.13,198,213
半导体,乾照光电,0.73,-0.84,8.2,8.44,105160.70282828283,2.5320472222222223,-1.13,201,195
铅锌,驰宏锌锗,0.48,-0.5,5.66,5.71,136134.46277372263,0.6927649635036496,-1.13,213,198
软件服务,荣之联,0.68,-0.78,9.18,9.28,91173.94848410758,2.696767481662592,-1.13,236,173
综合类,中信国安,0.64,-0.68,6.9,7.07,268380.95255474455,1.588310218978102,-1.14,210,201
化学制药,永安药业,1.09,-1.01,13.7,13.8,64646.76384428224,2.4726498783454987,-1.14,210,201
化工原料,嘉化能源,1.49,-1.63,17.0,17.0,281545.8206812652,1.8176428223844283,-1.15,221,190
钢加工,新兴铸管,0.24,-0.38,5.49,5.49,102686.01021897809,0.6092459854014599,-1.15,231,180
互联网,顺利办,0.79,-0.76,9.05,8.85,93942.09785888078,2.479670559610706,-1.15,205,206
房产服务,国创高新,0.59,-0.56,7.26,7.36,54194.201922141125,2.365373479318735,-1.15,212,199
文教休闲,开元股份,1.2,-1.32,13.6,13.41,48345.037007299274,2.440650364963504,-1.16,191,220
化工原料,大庆华科,1.27,-1.52,17.1,17.22,21267.029708029193,1.1325676399026765,-1.16,223,188
化工原料,世龙实业,1.31,-1.45,13.17,14.48,24423.982360097325,1.1465109489051095,-1.16,222,189
铝,中国铝业,0.25,-0.37,4.68,4.69,227987.46390243902,0.542938780487805,-1.16,216,194
化学制药,华润双鹤,0.92,-1.21,16.08,16.05,136259.35596107054,1.0931649635036498,-1.17,213,198
钢加工,贵绳股份,0.84,-0.66,9.94,10.0,20446.785085158146,1.065903892944039,-1.17,222,189
互联网,*ST晨鑫,0.46,-0.43,5.2,5.05,161234.4631707317,3.7669046341463424,-1.17,203,207
元器件,*ST盈方,0.63,-0.6900000000000001,6.57,6.9,118912.33037249283,5.318342693409742,-1.17,170,179
铝,深圳新星,3.46,-2.53,39.68,40.31,90791.54209245741,4.56539902676399,-1.17,181,230
影视音像,慈文传媒,1.35,-1.09,14.84,14.84,137284.8489408867,3.32478669950739,-1.18,193,213
纺织,宏达高科,0.47,-0.96,12.54,12.52,13392.214306569344,0.9341352798053528,-1.18,233,178
工程机械,天地科技,0.36,-0.31,4.26,4.45,70308.37518248176,0.4877279805352799,-1.19,226,185
化工原料,天原集团,0.73,-0.59,8.51,8.31,64494.11776155718,1.422200486618005,-1.19,206,205
银行,苏农银行,0.72,-0.86,8.2,8.65,119695.12700729928,2.318228223844282,-1.2,210,201
服饰,爱迪尔,0.9,-0.81,10.1,10.31,51884.238609756096,3.5517263414634144,-1.2,202,208
文教休闲,风语筑,1.81,-1.78,20.61,20.79,77366.08474452556,5.470486618004866,-1.2,215,196
化工原料,兴化股份,0.47,-0.46,5.4,5.19,33868.50732360097,1.402329927007299,-1.21,219,192
商贸代理,五矿发展,0.87,-0.76,9.6,9.97,38783.993527980536,0.4562330900243309,-1.21,227,184
通信设备,振芯科技,1.23,-1.31,14.19,14.49,161395.58223844285,2.656849391727494,-1.21,223,188
广告包装,奥瑞金,0.28,-0.47,6.29,6.32,92413.94598540147,0.8089596107055961,-1.21,215,196
综合类,*ST工新,0.16,-0.16,3.42,3.26,33735.585978835974,1.8338383597883599,-1.21,190,188
煤炭开采,大同煤业,0.52,-0.41,5.8,5.76,52853.10900243309,0.6956462287104622,-1.21,214,197
医疗保健,融捷健康,0.35000000000000003,-0.35000000000000003,4.78,4.85,54879.122311435516,2.5112274939172754,-1.21,213,198
煤炭开采,阳泉煤业,0.32,-0.51,6.74,6.7,91663.5403892944,0.694944282238443,-1.22,211,200
化工原料,金浦钛业,0.33,-0.31,4.3,4.3,40208.07935400517,1.2054403100775195,-1.22,197,190
专用机械,优德精密,1.48,-1.36,16.72,16.97,19646.071338199516,1.9435819951338198,-1.22,212,199
通信设备,*ST新海,0.5700000000000001,-0.65,6.4,6.63,161639.21078536587,4.5135458536585364,-1.22,213,197
综合类,西部资源,0.47,-0.43,4.98,5.15,63071.72221411192,2.61373600973236,-1.23,214,197
火力发电,浙能电力,0.15,-0.37,5.09,5.06,68589.79513381996,0.11961338199513383,-1.23,223,188
家居用品,喜临门,1.33,-1.43,16.26,16.23,76524.4690997567,1.8409552311435526,-1.23,187,224
汽车配件,凯众股份,2.15,-2.02,23.18,23.64,24955.774793187353,1.7530615571776158,-1.24,210,201
化工原料,达威股份,1.41,-1.45,16.25,16.48,22896.271557177613,2.8090596107055963,-1.25,232,179
互联网,ST凯瑞,0.8300000000000001,-0.8,9.34,9.11,67447.96240586798,6.210352078239609,-1.25,209,200
机械基件,海鸥股份,1.63,-1.48,18.33,18.41,18759.20790754258,2.5447992700729927,-1.25,237,174
机械基件,宝馨科技,0.64,-0.67,8.14,7.64,41793.10767901234,1.8191911111111112,-1.25,201,204
电器仪表,威星智能,1.43,-1.4,17.9,17.55,25630.857396593674,2.6265995133819953,-1.25,216,195
化工机械,山东墨龙,0.45,-0.45,5.55,5.52,24827.138564476885,1.6796141119221413,-1.26,223,188
多元金融,泛海控股,0.6000000000000001,-0.71,8.18,8.29,82483.92532846714,0.3104121654501217,-1.26,214,197
机械基件,美力科技,1.05,-1.07,12.72,11.6,20395.9701946472,2.863311435523114,-1.26,227,184
化工原料,红星发展,0.8,-0.76,9.62,9.6,26625.30686131387,1.1330386861313868,-1.27,208,203
百货,*ST商城,0.61,-0.8,8.3,8.24,15779.17102051282,1.4094874358974359,-1.27,214,176
环境保护,创业环保,0.78,-0.8200000000000001,10.5,10.85,90672.66496350366,0.996814111922141,-1.27,222,189
运输设备,中铁工业,1.24,-1.17,14.14,14.01,135457.97420924573,0.6627323600973237,-1.27,212,199
铝,宁波富邦,1.27,-1.17,14.08,14.55,34745.46162773722,2.2696863746958633,-1.28,214,197
煤炭开采,淮北矿业,1.04,-0.93,13.57,13.71,42250.54136253041,1.1588600973236012,-1.28,227,184
家用电器,*ST德豪,0.27,-0.30000000000000004,3.24,3.21,37914.9266,1.0869319512195121,-1.29,214,196
工程机械,鞍重股份,0.81,-0.77,9.58,9.86,33620.05793187348,2.8663761557177616,-1.29,219,192
供气供热,安彩高科,0.62,-0.71,7.48,7.1,42605.934720194644,1.1138549878345498,-1.29,214,197
家用电器,天际股份,1.02,-1.52,15.8,15.23,64366.608856447696,3.108424087591241,-1.29,212,199
区域地产,泰禾集团,1.66,-1.6800000000000002,21.48,21.68,211088.55348258707,1.243245024875622,-1.3,192,210
环境保护,开能健康,0.79,-0.78,9.38,9.16,26021.717761557178,1.3179800486618005,-1.3,221,190
其他建材,海螺型材,0.51,-0.54,6.78,6.86,16538.73187347932,0.8092642335766425,-1.3,220,191
石油开采,惠博普,0.37,-0.38,4.16,4.04,66871.23721674876,2.6014999999999997,-1.3,216,190
医疗保健,*ST华塑,0.36,-0.34,3.93,3.97,62052.04665853657,2.7678031707317077,-1.3,213,197
软件服务,汉得信息,1.89,-2.08,20.95,20.79,315329.3384428224,3.5502712895377133,-1.3,205,206
铜,白银有色,0.48,-0.55,5.4,5.52,138381.68807785888,1.5325172749391731,-1.31,213,198
服饰,伟星股份,0.6900000000000001,-0.63,8.16,8.14,25154.10569343066,0.5895652068126521,-1.31,208,203
影视音像,*ST中南,0.25,-0.30000000000000004,2.92,2.91,43185.182762836186,1.6779523227383863,-1.31,224,185
装修装饰,宝鹰股份,0.51,-0.56,7.63,7.82,89966.96144607842,1.1922497549019608,-1.31,210,198
机床制造,*ST海华,0.52,-0.5700000000000001,5.7,5.72,21758.744126829268,1.2157953658536587,-1.31,215,195
化工机械,富瑞特装,0.58,-0.81,8.81,8.93,97229.32384428225,4.040531386861313,-1.32,204,207
化学制药,长江健康,0.68,-0.71,8.08,8.12,43232.036350364964,1.6799340632603406,-1.32,207,204
百货,南京新百,1.37,-1.54,16.24,16.49,182337.01151960783,1.5930953431372548,-1.32,206,202
日用化工,青岛金王,0.65,-0.6000000000000001,7.21,7.28,82972.21391727494,2.5613571776155717,-1.32,210,201
旅游服务,*ST海创,0.37,-0.33,4.2,4.07,58086.860443902435,2.208520731707317,-1.32,214,196
铝,明泰铝业,0.95,-1.14,12.8,12.62,42646.2698053528,0.7118408759124087,-1.32,215,196
专用机械,泰禾光电,1.65,-1.5,19.7,19.8,14068.118442822384,1.2834756690997569,-1.32,213,198
黄金,*ST荣华,0.43,-0.55,5.28,5.48,136231.07097560976,5.42804,-1.33,205,205
小金属,鄂尔多斯,0.58,-0.8200000000000001,10.47,10.28,44010.086463414635,0.8552341463414634,-1.33,205,205
互联网,*ST九有,0.44,-0.45,4.8100000000000005,4.87,53429.694701711494,3.702779217603912,-1.33,224,185
互联网,*ST富控,0.17,-0.17,3.76,3.58,19236.595243902437,1.5102024390243902,-1.33,207,203
百货,大商股份,2.59,-2.64,32.92,32.92,57152.95085158151,0.7321659367396595,-1.34,227,184
互联网,金科文化,0.67,-0.81,9.18,9.31,187196.00437956204,2.655441362530414,-1.34,203,208
石油加工,康普顿,1.22,-1.15,14.2,13.8,24827.262895377127,1.6185868613138688,-1.34,216,195
软件服务,软控股份,0.6000000000000001,-0.73,7.0,7.29,93150.59138686131,2.1019092457420925,-1.34,230,181
红黄酒,会稽山,0.6900000000000001,-0.72,10.23,10.62,15584.077031630171,0.4039501216545012,-1.34,219,192
普钢,新钢股份,0.63,-0.53,7.18,7.26,199908.46642335766,1.2066895377128952,-1.34,210,201
服饰,七匹狼,0.5700000000000001,-0.56,7.84,7.87,34765.25206812652,0.7364007299270073,-1.35,204,207
银行,华夏银行,0.53,-0.41,8.72,8.75,180641.7888077859,0.18340802919708027,-1.35,208,203
旅游景点,桂林旅游,0.4,-0.52,7.04,7.03,17890.454598540146,0.9037824817518249,-1.36,218,193
汽车配件,通用股份,0.72,-0.72,8.71,8.73,14258.582189781022,0.8394340632603406,-1.37,224,187
化学制药,东阳光,0.73,-0.91,10.19,10.24,168294.2104622871,0.8175097323600973,-1.37,210,201
百货,利群股份,0.45,-0.78,8.2,8.14,41004.890389294414,1.2373961070559611,-1.37,220,191
纺织,百隆东方,0.37,-0.41,6.09,6.13,26926.647396593675,0.4080002433090025,-1.37,215,196
石油贸易,泰山石油,0.59,-0.65,7.6,7.56,64065.106399026765,3.191126277372263,-1.37,224,187
服饰,地素时尚,2.19,-2.5700000000000003,28.48,28.79,60759.739659367406,3.6317428223844286,-1.38,209,202
环境保护,中环环保,1.5,-1.61,17.0,16.52,48397.390097323594,3.595574209245742,-1.38,218,193
轻工机械,中集集团,0.96,-1.25,16.0,15.95,92459.48418491484,0.6069849148418491,-1.39,213,198
煤炭开采,中煤能源,0.26,-0.47,5.51,5.5,69949.60535279805,0.15963479318734797,-1.4,214,197
广告包装,深大通,1.47,-1.66,16.64,16.56,155955.10384428225,6.0265440389294405,-1.4,196,215
建筑工程,成都路桥,0.66,-0.5700000000000001,7.27,7.26,97154.97274939172,2.567957177615572,-1.4,217,194
农药化肥,*ST蓝丰,0.76,-0.6900000000000001,8.75,8.41,34756.37576829269,1.8031804878048776,-1.4,201,209
文教休闲,海伦钢琴,0.87,-0.86,10.09,10.09,28452.41274939173,1.4050788321167882,-1.4,223,188
建筑工程,文科园林,0.79,-0.72,9.15,9.21,24313.591897810216,0.8939785888077859,-1.41,224,187
煤炭开采,陕西煤业,0.56,-0.59,10.05,9.93,288088.01338199514,0.3385785888077859,-1.41,207,204
互联网,巨人网络,2.18,-1.76,25.82,25.38,141238.71119592874,0.9279699745547073,-1.41,196,197
汽车配件,精锻科技,1.1,-1.1,14.35,14.58,22979.506520681265,0.5140581508515815,-1.42,209,202
百货,新华百货,0.95,-1.58,18.93,19.06,8548.347274939173,0.23634452554744528,-1.42,210,201
染料涂料,吉华集团,1.82,-1.43,20.63,20.19,58580.77136253042,1.7498043795620437,-1.42,213,198
运输设备,神州高铁,0.4,-0.45,5.01,4.97,125096.15343137253,1.231054656862745,-1.43,208,200
路桥,招商公路,0.92,-0.8300000000000001,10.1,10.1,35221.95778588808,0.7711065693430657,-1.43,219,192
焦炭加工,ST安泰,0.21,-0.22,4.5,4.32,28957.082341463418,1.0113507317073172,-1.43,217,193
广告包装,昇兴股份,0.58,-0.64,8.0,8.09,17398.814184914845,0.9288197080291971,-1.43,212,199
化工原料,三美股份,14.27,-4.35,68.3,62.16,121067.89915254239,4.774291186440678,-1.43,148,147
汽车整车,广汽集团,1.24,-0.96,14.87,14.83,148787.62895377132,0.2150338199513382,-1.43,207,204
电气设备,ST天成,0.54,-0.5,5.78,5.89,48580.99813414634,2.586201707317073,-1.44,215,195
化工原料,金瑞矿业,0.58,-0.59,8.08,8.11,13274.240291970802,0.7427824817518249,-1.44,215,196
电器仪表,赛摩智能,0.74,-0.78,8.89,8.41,71393.6822195122,3.6643853658536587,-1.44,221,189
区域地产,福星股份,0.37,-0.67,8.26,8.29,69137.24793187347,1.1083931873479318,-1.45,218,193
化纤,澳洋健康,0.55,-0.5700000000000001,6.1,6.17,48986.96476885644,1.5837639902676397,-1.45,209,202
通信设备,日海智能,1.92,-2.26,28.3,27.57,117384.79343065694,1.7998347931873477,-1.45,202,209
医药商业,英特集团,0.8300000000000001,-1.37,15.05,15.08,26578.75199513382,1.0091627737226279,-1.46,212,199
电气设备,蓝海华腾,1.22,-1.18,14.25,14.15,46765.91569343066,3.596900729927007,-1.46,219,192
家居用品,易尚展示,3.12,-3.23,32.88,34.31,148320.36456692914,5.395683727034121,-1.46,187,194
普钢,八一钢铁,0.46,-0.46,5.44,5.49,121141.11411192214,2.009303163017032,-1.46,209,202
半导体,长方集团,0.64,-0.7000000000000001,7.5,7.0,46724.72435523115,1.9503922141119223,-1.46,217,194
红黄酒,ST中葡,0.37,-0.37,3.98,4.08,35852.25506112469,1.0524765281173594,-1.47,221,188
仓储物流,中储股份,0.49,-0.62,7.72,7.86,60837.05644768857,0.5128206812652069,-1.47,229,182
综合类,杉杉股份,1.25,-1.55,16.5,16.59,234371.0318734793,1.690547201946472,-1.48,198,213
商贸代理,上海物贸,1.25,-1.24,14.26,14.56,90209.42347931872,2.066378832116788,-1.48,225,186
煤炭开采,新集能源,0.30000000000000004,-0.30000000000000004,3.8,3.75,60497.970316301704,0.7242476885644769,-1.49,211,200
汽车配件,兴民智通,1.04,-1.11,11.95,11.83,72151.93399026764,1.802494890510949,-1.49,197,214
小金属,西藏矿业,0.5,-0.8200000000000001,9.46,9.56,62845.19167883212,1.5850194647201945,-1.49,215,196
其他商业,美凯龙,1.22,-1.17,14.4,13.9,82428.09708029196,1.8556238442822384,-1.49,210,201
陶瓷,四通股份,0.98,-1.07,11.41,11.25,15310.466374695863,0.6323669099756691,-1.49,217,194
区域地产,天房发展,0.41,-0.37,4.46,4.55,38111.08710462287,1.041962287104623,-1.5,214,197
园区开发,外高桥,2.37,-2.06,26.08,26.08,118120.6907785888,0.6721406326034062,-1.5,207,204
生物制药,万泽股份,1.1,-0.94,12.08,12.17,29445.76496062992,0.6079367454068241,-1.51,199,182
影视音像,*ST长动,0.58,-0.6000000000000001,6.45,6.35,57680.095571776146,4.171604622871046,-1.52,207,204
农药化肥,*ST六化,0.54,-0.61,5.99,6.15,72520.60673170732,3.1713385365853655,-1.52,215,195
通信设备,润建股份,3.33,-3.29,38.91,39.85,143696.0763990268,6.641285888077858,-1.52,221,190
煤炭开采,西山煤电,0.51,-0.62,7.37,7.43,143902.00340632602,0.7562058394160585,-1.53,208,203
供气供热,华通热力,1.73,-1.96,19.25,20.35,62301.20172749392,5.600403163017031,-1.53,207,204
化学制药,德展健康,1.3,-1.11,15.0,14.25,149412.58564476887,1.3094126520681264,-1.54,200,211
服饰,哈森股份,0.7000000000000001,-0.8200000000000001,9.95,9.94,15687.303892944039,1.8730722627737226,-1.54,233,178
普钢,安阳钢铁,0.24,-0.28,3.99,4.02,65030.17788321167,0.8877946472019463,-1.54,209,202
中成药,亚宝药业,0.75,-0.76,8.84,8.9,51762.79442822384,1.0500659367396592,-1.55,214,197
园区开发,中国国贸,1.37,-1.57,18.17,18.01,25823.719464720198,0.1724243309002433,-1.55,206,205
酒店餐饮,全聚德,1.07,-1.01,13.66,13.61,21483.16238442823,0.6503437956204379,-1.56,211,200
特种钢,西宁特钢,0.41,-0.43,4.53,4.53,35866.002384428226,1.1931912408759124,-1.56,219,192
元器件,*ST胜利,0.35000000000000003,-0.34,4.2,4.19,195087.02014634144,3.0607458536585366,-1.57,202,208
全国地产,京汉股份,0.7000000000000001,-0.54,8.0,7.72,70653.30324390244,1.9705265853658536,-1.57,200,210
区域地产,中房股份,0.95,-1.04,10.4,10.4,32897.973406862744,0.7843541666666667,-1.58,219,189
橡胶,海南橡胶,0.48,-0.66,6.2,5.96,175318.85728900254,0.8130982097186701,-1.58,212,179
园区开发,*ST经开,1.02,-1.17,12.39,11.75,41372.952802499996,1.073269,-1.58,201,199
软件服务,海兰信,1.62,-1.5,18.22,18.43,86382.09888077859,2.172994647201947,-1.59,212,199
化工原料,亿利洁能,0.45,-0.9,8.96,9.0,140030.3483790524,1.0203665835411473,-1.59,212,189
软件服务,熙菱信息,1.29,-1.34,16.5,16.83,60043.4893673966,6.060035279805353,-1.6,215,196
水泥,四川双马,1.81,-1.99,19.8,20.31,149906.85961070564,1.2417158150851582,-1.6,220,191
汽车配件,华懋科技,1.58,-1.38,19.4,19.45,25884.52899755501,0.561758435207824,-1.6,189,220
林业,福建金森,1.73,-2.55,27.68,27.77,59402.78167883212,1.4361218978102188,-1.6,201,210
供气供热,胜利股份,0.47,-0.46,5.25,5.2,47116.41430656934,1.4616313868613138,-1.61,220,191
医药商业,重药控股,0.72,-0.68,7.6,7.87,61294.675742092455,1.3847,-1.61,215,196
全国地产,嘉凯城,0.81,-0.8300000000000001,9.6,9.5,63230.28545012166,0.5126576642335766,-1.61,197,214
塑料,银禧科技,0.7000000000000001,-0.88,9.15,9.33,103615.96593673965,3.935450608272506,-1.61,207,204
环境保护,东江环保,0.93,-0.91,14.03,14.0,62963.09228710462,0.8977622871046229,-1.61,203,208
家用电器,科沃斯,4.14,-4.91,63.33,62.78,85299.72652068124,2.8841593673965935,-1.62,201,210
